Degree Betweenness Closeness Clustering Eigenvector Membership
1388 23496.89682660 0.54932595 0.01851486 0.00000000 1
29 4477.10565535 0.44022322 0.18472906 0.00000000 0
52 3666.01914504 0.46169430 0.18702866 0.00000000 0
13 0.00000000 0.42702478 0.24358974 0.00000000 0
257 617.66195948 0.48410700 0.07806420 0.00000000 1
30 0.00000000 0.44820804 0.25977011 0.00000000 1
49 908.41543102 0.46155577 0.14710884 0.00000000 1
44 973.88248514 0.46930059 0.36469345 0.00000000 1
33 575.65716600 0.41228893 0.16098485 0.00000000 1
9 9.52151600 0.42434483 0.47222222 0.00000000 0
35 0.00000000 0.42578368 0.30756303 0.00000000 1
16 0.00000000 0.44869832 0.37500000 0.00000000 1
387 107104.16622501 0.49090474 0.03705935 0.00000000 0
8 27.95789368 0.37878601 0.28571429 0.00000000 0
213 1394.52813081 0.47868368 0.06307025 0.00000000 1
45 6204.70756637 0.46536076 0.25050505 0.00000000 1
9 3.24124821 0.39533539 0.41666667 0.00000000 1
43 3592.86766790 0.47124148 0.28792913 0.00000000 0
199 8303.87002202 0.48315665 0.06933658 0.00000000 1
86 2386.19170964 0.44625762 0.19835841 0.00000000 1
50 2158.74025599 0.46973051 0.19510204 0.00000000 0
9 0.00000000 0.36494662 0.05555556 0.00000000 0
17 453.89891604 0.44506329 0.51470588 0.00000000 0
829 128141.75454326 0.51511093 0.03041613 0.00000000 1
460 59931.27863966 0.49441543 0.03803164 0.00000000 1
175 2657.52370584 0.47400046 0.11599343 0.00000000 1
811 154899.43996855 0.51845298 0.03442481 0.00000000 1
24 1823.71676012 0.46603045 0.44927536 0.00000000 0
12 764.31434130 0.40726767 0.12121212 0.00000000 0
208 23659.94739950 0.46973051 0.07492568 0.00000000 1
31 1000.73608640 0.45396193 0.30537634 0.00000000 0
375 752.29112466 0.49397881 0.09118004 0.00000000 1
192 29564.69767554 0.47634900 0.06457243 0.00000000 0
22 109.75337053 0.43291353 0.41991342 0.00000000 0
24 7745.68468828 0.46385224 0.24637681 0.00000000 0
55 5572.12073992 0.47539210 0.20673401 0.00000000 1
324 2360.48568884 0.48887653 0.12194702 0.00000000 1
154 28659.57594070 0.46183292 0.05313641 0.00000000 0
14 46.29146179 0.45024148 0.36263736 0.00000000 0
11 23.98916452 0.37887931 0.20000000 0.00000000 1
569 41242.11923163 0.50004063 0.04574989 0.00000000 1
50 475.62471221 0.45955635 0.26448980 0.00000000 1
7 2.89710018 0.33885891 0.00000000 0.00000000 0
35 1910.78937315 0.45846062 0.30588235 0.00000000 0
24 37.80308772 0.36509820 0.42391304 0.00000000 0
41 157.73854543 0.46883572 0.22439024 0.00000000 0
35 2051.42072784 0.47400046 0.22857143 0.00000000 1
29 4778.16189718 0.46000299 0.33251232 0.00000000 0
2592 1451227.44730391 0.62397323 0.00903442 0.00000000 0
6 2349.92911666 0.32704369 0.06666667 0.00000000 0
4 2.05357143 0.32557278 0.33333333 0.00000000 0
125 769.54554187 0.45416298 0.17445161 0.00000000 1
564 74523.56467755 0.50052876 0.02856405 0.00000000 0
192 12131.50742240 0.47730975 0.12194590 0.00000000 1
127 9246.79849720 0.45453202 0.15973003 0.00000000 1
27 545.28648662 0.47879542 0.39031339 0.00000000 0
91 13087.86997614 0.45129823 0.07985348 0.00000000 0
16 106.39116943 0.45459919 0.42500000 0.00000000 0
86 3199.70069472 0.47363559 0.23666211 0.00000000 1
300 278.99564317 0.48794607 0.10512821 0.00000000 1
152 32.98973221 0.48262609 0.17950505 0.00000000 1
110 1027.25066880 0.47995320 0.20250209 0.00000000 1
142 7098.98869903 0.47939229 0.13934672 0.00000000 1
20 196.26825149 0.47153039 0.40000000 0.00000000 0
34 705.21801162 0.43796712 0.29055258 0.00000000 0
45 0.00000000 0.46944381 0.27676768 0.00000000 0
6 1.50509123 0.38396256 0.33333333 0.00000000 0
118 8831.07796678 0.41124181 0.04172099 0.00000000 1
23 1857.79314099 0.44791439 0.36758893 0.00000000 0
37 505.02318505 0.46790875 0.34384384 0.00000000 0
721 208851.74923515 0.50671169 0.02582832 0.00000000 1
89 1150.59070721 0.45692856 0.11057201 0.00000000 1
46 576.28937360 0.46634834 0.32077295 0.00000000 1
40 1848.96757013 0.45053819 0.17307692 0.00000000 1
23 2845.45708738 0.45584531 0.28063241 0.00000000 0
44 3367.86138846 0.43468739 0.20718816 0.00000000 1
51 8703.64328502 0.44968209 0.17254902 0.00000000 1
183 18062.34176425 0.47229045 0.11469405 0.00000000 1
12 3081.11026961 0.38593740 0.15151515 0.00000000 0
30 3109.56739884 0.46245772 0.21609195 0.00000000 0
26 56.85216769 0.46543116 0.52615385 0.00000000 0
95 11389.08366319 0.47465864 0.25778275 0.00000000 1
40 6580.86642272 0.45362725 0.15512821 0.00000000 0
37 1300.56752769 0.46065733 0.28828829 0.00000000 0
17 0.00000000 0.44771884 0.30882353 0.00000000 0
233 41434.03461180 0.47935494 0.08861181 0.00000000 1
18 4306.07837105 0.42669903 0.19607843 0.00000000 0
528 121365.18655809 0.49051339 0.03133086 0.00000000 0
122 548.00273126 0.48247471 0.19346972 0.00000000 1
28 2360.89477497 0.45904208 0.29100529 0.00000000 1
26 420.66518377 0.46114067 0.31692308 0.00000000 0
180 73.28491425 0.48483177 0.10490379 0.00000000 1
105 9136.90011442 0.47418311 0.08681319 0.00000000 0
141 20645.30304198 0.47095293 0.07051672 0.00000000 0
92 6692.38581208 0.44066461 0.03870043 0.00000000 0
118 20688.58921118 0.47145813 0.08286252 0.00000000 0
84 7363.34739485 0.46709178 0.11273666 0.00000000 0
142 7552.23715633 0.46346791 0.08310858 0.00000000 1
4 3.17672180 0.32709585 0.00000000 0.00000000 1
10 372.11153318 0.46409715 0.68888889 0.00000000 0
26 1123.51123164 0.43906094 0.22153846 0.00000000 0
5 26.73038391 0.45490167 0.70000000 0.00000000 0
126 8962.10968553 0.47465864 0.12279365 0.00000000 1
17 479.92341361 0.45869987 0.39705882 0.00000000 0
32 796.46022126 0.45520456 0.19758065 0.00000000 0
33 1662.69520483 0.45846062 0.31818182 0.00000000 1
26 1014.05163223 0.45439775 0.26461538 0.00000000 0
18 1601.89030727 0.46522002 0.35294118 0.00000000 0
29 212.13626731 0.47221796 0.31527094 0.00000000 0
20 969.73679145 0.45376106 0.22105263 0.00000000 0
20 149.20142256 0.45136444 0.44210526 0.00000000 1
66 3650.86571137 0.47156652 0.17249417 0.00000000 1
77 2842.60754172 0.46794433 0.28639781 0.00000000 1
91 2189.19150341 0.45754015 0.21953602 0.00000000 1
20 0.00000000 0.45601423 0.38947368 0.00000000 0
19 379.61447324 0.44726321 0.30994152 0.00000000 0
308 651.45543730 0.48395470 0.06148737 0.00000000 1
33 1091.27445874 0.45332646 0.36174242 0.00000000 1
57 307.80005867 0.46041604 0.24686717 0.00000000 1
21 333.36153671 0.46730463 0.28095238 0.00000000 0
64 2071.07647082 0.45893936 0.24305556 0.00000000 1
35 21.42374141 0.42590157 0.08907563 0.00000000 0
302 2928.98493827 0.47723571 0.04787573 0.00000000 1
101 8847.44568982 0.46420219 0.04891089 0.00000000 0
19 269.42539696 0.46014059 0.37426901 0.00000000 1
108 8712.85135729 0.48187015 0.17324334 0.00000000 1
3 5.26112666 0.33009657 0.33333333 0.00000000 0
43 1276.68726679 0.43130520 0.26688815 0.00000000 1
144 2628.27241883 0.47308934 0.14461927 0.00000000 1
102 25605.32496149 0.45689463 0.04950495 0.00000000 0
76 628.32097307 0.46819358 0.15894737 0.00000000 1
111 2505.85739411 0.48010300 0.14774775 0.00000000 1
12 135.68894426 0.42008602 0.51515152 0.00000000 0
21 94.80263843 0.35967733 0.47619048 0.00000000 0
19 393.08975463 0.46497393 0.42690058 0.00000000 0
82 1629.84901030 0.45935050 0.18006625 0.00000000 1
33 5556.46491569 0.46919323 0.30681818 0.00000000 0
98 3461.70265578 0.46691455 0.20660635 0.00000000 1
24 131.66117902 0.44564351 0.34420290 0.00000000 0
201 29756.28242653 0.46876428 0.08820896 0.00000000 1
66 937.56938848 0.46350282 0.36130536 0.00000000 1
68 5767.98706087 0.47965388 0.29148376 0.00000000 1
456 112223.75778869 0.50020324 0.06816079 0.00000000 1
74 3379.37165977 0.45921337 0.21843762 0.00000000 1
34 3133.57623480 0.46560726 0.38324421 0.00000000 0
21 1083.56930368 0.43309636 0.20952381 0.00000000 0
26 481.76468446 0.46455266 0.42153846 0.00000000 0
35 148.15414872 0.45917910 0.34285714 0.00000000 1
78 2303.94120357 0.45189483 0.38161838 0.00000000 1
134 20396.08568901 0.48613416 0.16833128 0.00000000 1
63 577.24293490 0.44374730 0.29288274 0.00000000 1
204 11645.39296812 0.48277756 0.12619531 0.00000000 1
10 256.53270626 0.41664410 0.35555556 0.00000000 0
16 888.28891324 0.45965935 0.31666667 0.00000000 0
33 441.04815684 0.47200061 0.30871212 0.00000000 0
48 2064.60024087 0.43843523 0.19769504 0.00000000 1
25 1361.95725029 0.46641904 0.40000000 0.00000000 1
111 13598.50173842 0.45713224 0.09369369 0.00000000 1
17 61.28514662 0.42396472 0.31617647 0.00000000 0
90 962.58630041 0.47517183 0.15081149 0.00000000 0
23 125.87433772 0.46402715 0.37549407 0.00000000 0
70 1927.26677042 0.47414657 0.21490683 0.00000000 1
34 692.42496010 0.45446488 0.27807487 0.00000000 1
13 1.79647383 0.46211040 0.37179487 0.00000000 0
54 1262.50595021 0.46969466 0.23969252 0.00000000 1
17 698.14758120 0.39786615 0.08823529 0.00000000 0
13 69.96119970 0.44358734 0.42307692 0.00000000 0
36 8476.38596377 0.45983110 0.22063492 0.00000000 0
125 9717.69385333 0.47517183 0.12606452 0.00000000 1
