Degree Betweenness Closeness Clustering Eigenvector Membership
6 697.70471427 0.00390693 0.06666667 0.00000000 220
89 35152.22585267 0.00391090 0.02272727 0.00000000 216
11 707.60733319 0.00390421 0.10909091 0.00000000 0
67 1517.73236034 0.00390858 0.07553143 0.00000000 0
127 3513.58803039 0.00391135 0.04624422 0.00000000 0
6 672.09133461 0.00390051 0.00000000 0.00000000 216
9 577.78428130 0.00390578 0.11111111 0.00000000 218
5 752.75606488 0.00390119 0.20000000 0.00000000 216
10 19.17217945 0.00390375 0.06666667 0.00000000 221
55 10713.94123545 0.00391066 0.15353535 0.00000000 218
30 2690.00165354 0.00391093 0.08735632 0.00000000 0
13 922.15539085 0.00391000 0.11538462 0.00000000 220
1 0.00000000 0.00023906 0.00000000 0.00000000 5
1 0.00000000 0.00023906 0.00000000 0.00000000 5
1 0.00000000 0.00389716 0.00000000 0.00000000 0
24 707.11380046 0.00391148 0.12318841 0.00000000 0
2 0.00000000 0.00389846 0.00000000 0.00000000 0
48 4967.99994413 0.00391151 0.14184397 0.00000000 0
11 180.88331696 0.00390578 0.16363636 0.00000000 0
7 0.00000000 0.00390874 0.47619048 0.00000000 0
18 285.66580141 0.00390941 0.20261438 0.00000000 0
30 3313.56325208 0.00390811 0.20000000 0.00000000 0
138 19160.73255093 0.00391382 0.04866180 0.00000000 0
44 7712.94234923 0.00391205 0.13002114 0.00000000 0
177 48553.36780066 0.00391557 0.04417052 0.00000000 0
19 344.78385252 0.00391185 0.22222222 0.00000000 0
72 37.82499698 0.00391246 0.13223787 0.00000000 0
74 234.94267273 0.00390944 0.16364310 0.00000000 0
40 136.19186420 0.00390727 0.15641026 0.00000000 0
51 3679.88919059 0.00390812 0.08078431 0.00000000 0
22 1703.07391124 0.00390972 0.13419913 0.00000000 0
2 0.00000000 0.00389808 0.00000000 0.00000000 0
2 0.00000000 0.00389724 0.00000000 0.00000000 0
3 5.12902047 0.00389879 0.00000000 0.00000000 0
5 892.50000000 0.00390757 0.20000000 0.00000000 0
8 69.23882659 0.00390296 0.03571429 0.00000000 0
3 0.00000000 0.00390722 0.00000000 0.00000000 220
27 3827.33679394 0.00391075 0.04843305 0.00000000 220
1 0.00000000 0.00388707 0.00000000 0.00000000 0
14 4596.83466436 0.00390131 0.01098901 0.00000000 0
15 1861.75531716 0.00391135 0.09523810 0.00000000 220
2 0.00000000 0.00389763 0.00000000 0.00000000 220
90 33507.54571299 0.00391275 0.07365793 0.00000000 0
13 509.31215522 0.00390425 0.03846154 0.00000000 218
7 0.00000000 0.00390414 0.04761905 0.00000000 218
28 1600.02869537 0.00390722 0.12698413 0.00000000 218
4 0.00000000 0.00389955 0.16666667 0.00000000 220
4 273.03333333 0.00390738 0.33333333 0.00000000 219
25 689.19253901 0.00391329 0.14000000 0.00000000 219
38 12935.39702065 0.00390822 0.04409673 0.00000000 221
4 0.00000000 0.00390856 0.50000000 0.00000000 220
14 3351.42518801 0.00390507 0.02197802 0.00000000 218
24 1528.92022889 0.00391025 0.26449275 0.00000000 218
12 1217.52786108 0.00390296 0.00000000 0.00000000 221
4 108.06964748 0.00390755 0.16666667 0.00000000 220
4 293.84247427 0.00390737 0.00000000 0.00000000 220
5 0.00000000 0.00390540 0.10000000 0.00000000 219
7 18.60524706 0.00390437 0.04761905 0.00000000 0
5 254.38163908 0.00389955 0.00000000 0.00000000 220
23 3627.26159564 0.00391061 0.18181818 0.00000000 0
18 5239.13002641 0.00390392 0.00653595 0.00000000 220
3 0.00000000 0.00390666 0.33333333 0.00000000 220
2 0.00000000 0.00390092 0.00000000 0.00000000 0
2 0.00000000 0.00390148 0.00000000 0.00000000 0
11 1438.53466542 0.00390797 0.05454545 0.00000000 220
3 0.00000000 0.00390656 0.00000000 0.00000000 221
5 83.15545580 0.00390176 0.00000000 0.00000000 221
9 195.46476420 0.00390396 0.08333333 0.00000000 0
1 0.00000000 0.00388985 0.00000000 0.00000000 0
7 39.45798939 0.00390411 0.33333333 0.00000000 0
7 329.00000000 0.00390350 0.04761905 0.00000000 0
30 96.85942130 0.00390692 0.15632184 0.00000000 0
58 2534.99881855 0.00391036 0.04658197 0.00000000 216
5 16.84354067 0.00390515 0.30000000 0.00000000 220
12 1402.82524380 0.00390267 0.00000000 0.00000000 221
5 0.00000000 0.00389961 0.00000000 0.00000000 218
5 0.00000000 0.00389843 0.00000000 0.00000000 220
6 206.44930093 0.00390786 0.13333333 0.00000000 220
6 0.00000000 0.00390748 0.06666667 0.00000000 218
48 9808.75300670 0.00390906 0.02127660 0.00000000 221
2 0.00000000 0.00390170 1.00000000 0.00000000 0
63 18112.15003810 0.00391363 0.06400410 0.00000000 0
16 0.00000000 0.00390641 0.35833333 0.00000000 0
11 1739.20490115 0.00390658 0.03636364 0.00000000 216
5 698.44277962 0.00389730 0.00000000 0.00000000 220
3 0.00000000 0.00389794 0.00000000 0.00000000 0
4 64.91758710 0.00390017 0.00000000 0.00000000 216
5 616.48036076 0.00390706 0.00000000 0.00000000 220
25 3285.05470787 0.00390948 0.18666667 0.00000000 218
3 0.00000000 0.00390075 0.00000000 0.00000000 216
6 186.14079150 0.00390714 0.06666667 0.00000000 220
7 520.95040267 0.00390486 0.04761905 0.00000000 216
13 115.13656127 0.00390876 0.16666667 0.00000000 221
1 0.00000000 0.00389059 0.00000000 0.00000000 220
74 25111.42604116 0.00391207 0.10329508 0.00000000 216
10 161.09426416 0.00390301 0.02222222 0.00000000 216
7 0.00000000 0.00390689 0.04761905 0.00000000 220
5 0.00000000 0.00390816 0.10000000 0.00000000 220
5 863.00000000 0.00389471 0.00000000 0.00000000 220
16 9178.15329031 0.00390397 0.00833333 0.00000000 0
9 1828.15709347 0.00390554 0.08333333 0.00000000 218
47 2516.06000564 0.00391053 0.18131360 0.00000000 218
2 0.00000000 0.00389549 0.00000000 0.00000000 220
15 2031.45923572 0.00390668 0.05714286 0.00000000 219
6 189.18906734 0.00390288 0.00000000 0.00000000 0
7 496.15612028 0.00390758 0.04761905 0.00000000 220
9 1076.34251533 0.00390159 0.00000000 0.00000000 216
11 3225.06550678 0.00390592 0.14545455 0.00000000 220
12 2254.14661871 0.00390260 0.04545455 0.00000000 220
2 0.00000000 0.00389750 0.00000000 0.00000000 216
4 0.00000000 0.00390364 0.16666667 0.00000000 216
68 5520.54549546 0.00391101 0.04433714 0.00000000 216
17 474.23360755 0.00390620 0.00735294 0.00000000 221
15 224.26936823 0.00390264 0.01904762 0.00000000 220
1 0.00000000 0.00388838 0.00000000 0.00000000 220
16 1067.64247855 0.00390543 0.05000000 0.00000000 221
12 2396.66879195 0.00390328 0.03030303 0.00000000 220
16 221.86870716 0.00390407 0.14166667 0.00000000 221
2 32.17051253 0.00390660 0.00000000 0.00000000 221
16 1551.17807234 0.00390833 0.04166667 0.00000000 221
7 233.95300465 0.00390204 0.19047619 0.00000000 0
9 183.67094960 0.00390327 0.08333333 0.00000000 0
2 0.00000000 0.00390015 0.00000000 0.00000000 0
10 1146.00000000 0.00390170 0.00000000 0.00000000 221
1 0.00000000 0.00388745 0.00000000 0.00000000 221
5 1144.56929423 0.00390702 0.00000000 0.00000000 220
8 0.00000000 0.00390049 0.00000000 0.00000000 218
13 230.31290385 0.00390571 0.01282051 0.00000000 220
13 779.41243109 0.00390780 0.03846154 0.00000000 220
21 5226.52087025 0.00390839 0.06666667 0.00000000 220
15 1412.25591145 0.00390265 0.04761905 0.00000000 220
12 1950.29712228 0.00391175 0.09090909 0.00000000 220
14 633.01473071 0.00390931 0.07692308 0.00000000 220
4 16.12627907 0.00389820 0.00000000 0.00000000 220
10 1277.19464809 0.00390266 0.11111111 0.00000000 220
28 1789.87505068 0.00390920 0.09523810 0.00000000 0
12 1387.64848544 0.00390524 0.04545455 0.00000000 0
81 16514.21721177 0.00391204 0.02870370 0.00000000 0
62 5797.89759548 0.00391210 0.30248546 0.00000000 218
65 12103.08671268 0.00391275 0.13798077 0.00000000 0
7 235.32663454 0.00390099 0.09523810 0.00000000 216
13 74.72454420 0.00390380 0.08974359 0.00000000 220
12 1547.40774807 0.00390490 0.07575758 0.00000000 218
22 2791.17969385 0.00390780 0.06060606 0.00000000 220
8 579.02564588 0.00390547 0.03571429 0.00000000 218
38 7778.98171110 0.00390926 0.02275960 0.00000000 216
26 4062.05305263 0.00390796 0.05230769 0.00000000 221
8 695.66745916 0.00390370 0.03571429 0.00000000 220
4 18.84290052 0.00389120 0.00000000 0.00000000 220
9 280.36368512 0.00390000 0.05555556 0.00000000 220
1 0.00000000 0.00388594 0.00000000 0.00000000 220
25 3630.86218346 0.00391069 0.13333333 0.00000000 221
6 0.00000000 0.00390779 0.06666667 0.00000000 220
26 7216.57903890 0.00391004 0.03692308 0.00000000 216
118 2181.20783924 0.00391293 0.08590468 0.00000000 0
3 10.15513042 0.00389691 0.00000000 0.00000000 220
12 243.87908709 0.00390686 0.25757576 0.00000000 0
9 2211.15455284 0.00390920 0.13888889 0.00000000 220
35 8846.29409549 0.00391157 0.07394958 0.00000000 221
2 0.00000000 0.00389905 0.00000000 0.00000000 0
4 0.00000000 0.00390008 0.00000000 0.00000000 216
17 400.70169725 0.00390789 0.17647059 0.00000000 218
90 23040.88616568 0.00391423 0.13008739 0.00000000 218
29 1277.00898831 0.00390983 0.18472906 0.00000000 218
16 822.05123193 0.00390983 0.16666667 0.00000000 216
28 2551.99775634 0.00390720 0.17460317 0.00000000 0
4 166.30982721 0.00390128 0.16666667 0.00000000 216
18 4368.40735021 0.00390970 0.11111111 0.00000000 216
8 209.28004190 0.00390242 0.14285714 0.00000000 221
8 0.00000000 0.00390433 0.10714286 0.00000000 221
13 2257.64977327 0.00390543 0.17948718 0.00000000 0
16 3890.75009396 0.00391110 0.10000000 0.00000000 221
5 10.18330628 0.00390087 0.10000000 0.00000000 220
11 209.21919261 0.00390029 0.01818182 0.00000000 0
4 539.21993848 0.00390207 0.16666667 0.00000000 0
56 967.29121032 0.00390729 0.01623377 0.00000000 220
5 70.60704575 0.00390268 0.00000000 0.00000000 220
23 5531.97790251 0.00390536 0.03952569 0.00000000 0
4 52.62918900 0.00390034 0.00000000 0.00000000 0
35 13781.83081589 0.00390872 0.07058824 0.00000000 0
17 2055.34986378 0.00390657 0.02205882 0.00000000 221
12 199.07843793 0.00390558 0.07575758 0.00000000 220
6 0.00000000 0.00390359 0.26666667 0.00000000 218
5 17.62084896 0.00390078 0.10000000 0.00000000 220
39 7374.27117395 0.00390799 0.03508772 0.00000000 218
65 13927.45396788 0.00391204 0.02500000 0.00000000 220
43 0.00000000 0.00390617 0.00775194 0.00000000 220
3 27.52908705 0.00390664 0.00000000 0.00000000 220
11 118.16755958 0.00390562 0.14545455 0.00000000 217
3 0.00000000 0.00389449 0.33333333 0.00000000 220
2 0.00000000 0.00389441 0.00000000 0.00000000 220
1 0.00000000 0.00389605 0.00000000 0.00000000 0
3 16.69885285 0.00389948 0.00000000 0.00000000 220
34 3833.57913193 0.00390953 0.02317291 0.00000000 220
2 22.68269508 0.00389840 0.00000000 0.00000000 221
7 171.78491833 0.00390840 0.09523810 0.00000000 220
35 2384.41740382 0.00390968 0.17647059 0.00000000 218
41 5515.34719621 0.00391174 0.23902439 0.00000000 0
1 0.00000000 0.00389410 0.00000000 0.00000000 220
6 0.00000000 0.00390038 0.06666667 0.00000000 220
3 5.17052335 0.00389341 0.00000000 0.00000000 220
9 934.63796530 0.00390950 0.11111111 0.00000000 219
6 74.83098588 0.00390740 0.13333333 0.00000000 220
9 178.33227242 0.00390410 0.05555556 0.00000000 218
31 6349.46438695 0.00391037 0.04301075 0.00000000 221
0 0.00000000 0.00023901 0.00000000 0.00000000 6
0 0.00000000 0.00023901 0.00000000 0.00000000 7
10 1356.72386438 0.00390633 0.04444444 0.00000000 216
21 2845.80945088 0.00391131 0.13809524 0.00000000 216
8 330.05452712 0.00390526 0.03571429 0.00000000 216
19 899.98155926 0.00390811 0.05263158 0.00000000 220
12 212.56082004 0.00391094 0.28787879 0.00000000 220
8 0.00000000 0.00390131 0.00000000 0.00000000 218
63 2192.29761574 0.00391181 0.04710701 0.00000000 221
13 0.00000000 0.00390567 0.21794872 0.00000000 0
9 1538.53826123 0.00390971 0.08333333 0.00000000 220
13 190.03807691 0.00390502 0.01282051 0.00000000 220
3 0.00000000 0.00390726 0.33333333 0.00000000 220
3 78.66741416 0.00390651 0.00000000 0.00000000 220
2 896.05276698 0.00389713 0.00000000 0.00000000 220
6 291.55365423 0.00390159 0.00000000 0.00000000 218
7 316.83284078 0.00391033 0.23809524 0.00000000 220
6 3386.85197684 0.00390381 0.06666667 0.00000000 0
33 4489.00602627 0.00390966 0.01893939 0.00000000 219
7 0.00000000 0.00390379 0.00000000 0.00000000 219
2 176.02693973 0.00390645 0.00000000 0.00000000 220
2 0.00000000 0.00389831 0.00000000 0.00000000 220
13 140.83602298 0.00391206 0.20512821 0.00000000 220
10 1043.78153963 0.00390279 0.00000000 0.00000000 218
77 8572.77818422 0.00391383 0.07826384 0.00000000 221
14 0.00000000 0.00390705 0.06593407 0.00000000 221
34 359.83606166 0.00390710 0.11764706 0.00000000 0
4 0.00000000 0.00390091 0.66666667 0.00000000 221
3 0.00000000 0.00389637 0.00000000 0.00000000 220
5 564.21679970 0.00390144 0.00000000 0.00000000 220
5 163.08937059 0.00390584 0.10000000 0.00000000 216
16 3979.66594246 0.00390707 0.05833333 0.00000000 220
24 0.00000000 0.00390848 0.09420290 0.00000000 0
9 0.00000000 0.00390695 0.02777778 0.00000000 216
